,0
304,0.0012492148570248352
305,0.0007433480839549959
306,0.00028831683282137653
307,-0.00043610141453909065
308,-0.0022283465155817596
309,-0.007051574991143706
310,-0.019283188682434
311,-0.047519215475599834
312,-0.10631790221494924
313,-0.21629184596040088
314,-0.4002296318583026
315,-0.6736565487613566
316,-1.0313599916219138
317,-1.435968006402471
318,-1.817142058828424
319,-2.086257615620266
320,-2.1613927729398252
321,-1.9874000103160183
322,-1.5355776274896733
323,-0.7819296838422148
324,0.31464527810803194
325,1.8004789517667261
326,3.663325108240046
327,5.742663902892383
328,7.68473133607591
329,9.011796895845785
330,9.306956870596567
331,8.420887145139039
332,6.568159073774138
333,4.24407398008894
334,2.012632947334584
335,0.29347011874912465
336,-0.7449434211024257
337,-1.1632115483750733
338,-1.1511498860556295
339,-0.9204576153543047
340,-0.6350366490201083
341,-0.3882018434917168
342,-0.2129464225656558
343,-0.10549700532213853
344,-0.047361059488714566
345,-0.019297164379063786
346,-0.007135105056500506
347,-0.0023827628040026818
348,-0.0006987834555393834
349,-0.0001477060254694899
350,3.297374902401541e-05
351,0.00011219403091782738
352,0.0001775690148382068
353,0.0002588295617183163
354,0.0003707165961296042
355,0.0005265425422166146
356,0.0007425606643493031
357,0.0010399338997823017
358,0.0014463143332205668
359,0.0019975774405943426
360,0.002739861551187134
361,0.0037319659839395555
362,0.005048133149545474
363,0.006781222466366759
364,0.009046263820142883
365,0.011984352432365671
366,0.01576681461613934
367,0.02059953497649832
368,0.026727290733728502
369,0.034437889268551125
370,0.044065852740884655
371,0.055995341601321955
372,0.07066196073919824
373,0.08855305243210616
374,0.11020605435582145
375,0.136204494232563
376,0.1671712107949309
377,0.20375843871124455
378,0.24663447702650593
379,0.2964667789808699
380,0.35390145603002987
381,0.41953937803349983
382,0.4939092692915682
383,0.5774384374628736
384,0.6704220171726515
385,0.7729918472096193
386,0.8850863122787905
387,1.0064226488108858
388,1.1364733209283908
389,1.2744481005722832
390,1.4192834214920065
391,1.5696404116091143
392,1.7239127396969496
393,1.8802450451091663
394,2.036562265912735
395,2.1906096613589234
396,2.340002766165926
397,2.4822859490421076
398,2.6149977120991297
399,2.7357403980122483
400,2.8422516027692923
401,2.9324743536109747
402,3.004623026876668
403,3.0572420619061416
404,3.089254776808145
405,3.1
406,3.0892547768081444
407,3.0572420619061402
408,3.0046230268766667
409,2.932474353610973
410,2.8422516027692892
411,2.7357403980122452
412,2.6149977120991266
413,2.482285949042104
414,2.340002766165922
415,2.1906096613589194
416,2.0365622659127305
417,1.880245045109162
418,1.7239127396969451
419,1.56964041160911
420,1.4192834214920025
421,1.274448100572279
422,1.1364733209283868
423,1.006422648810882
424,0.8850863122787874
425,0.7729918472096164
426,0.6704220171726488
427,0.5774384374628712
428,0.4939092692915661
429,0.41953937803349783
430,0.35390145603002815
431,0.2964667789808685
432,0.2466344770265047
433,0.20375843871124358
434,0.16717121079493003
435,0.13620449423256228
436,0.11020605435582081
437,0.0885530524321056
438,0.07066196073919784
439,0.05599534160132156
440,0.04406585274088434
441,0.034437889268550875
442,0.02672729073372831
443,0.02059953497649817
444,0.015766814616139234
445,0.011984352432365586
446,0.009046263820142824
447,0.006781222466366871
448,0.0050481331495477
449,0.003731965983967386
450,0.002739861551498618
451,0.0019975774437626607
452,0.0014463143625343523
453,0.0010399341464977744
454,0.0007425625532278535
455,0.0005265556973403861
456,0.00037079993910123276
457,0.00025930987641233544
458,0.00018008706839353682
459,0.00012420242191964117
460,8.50671076942007e-05
461,5.785985426331049e-05
462,3.908202607959085e-05
463,2.6215664584600394e-05
464,1.7463397622387746e-05
465,1.1552625382617935e-05
466,7.5895626198516545e-06
467,4.9515029076747215e-06
468,3.2080565781183687e-06
469,2.0641126632693236e-06
470,1.3189170341057323e-06
471,8.369842760824198e-07
472,5.276140713092878e-07
473,3.3060875649156377e-07
474,2.0643026413256246e-07
475,1.295322599746895e-07
476,8.399549442305821e-08
477,6.091991897884915e-08
478,5.7328698746828936e-08
479,7.66695196724162e-08
480,1.314287857347294e-07
481,2.49006345439318e-07
482,4.829808149394976e-07
483,9.334431816867155e-07
484,1.7824921556323765e-06
485,3.3546802806159495e-06
486,6.2177071790326545e-06
487,1.1346619457070077e-05
488,2.0385905603486748e-05
489,3.605883863543554e-05
490,6.279265894942698e-05
491,0.00010765161702199814
492,0.0001816964809961041
493,0.00030191637162352465
494,0.0004939022136105626
495,0.0007954436781331354
496,0.0012612234780058295
497,0.001968742006899053
498,0.0030255178394201603
499,0.004577462308058266
500,0.006818109699910082
501,0.009998096884457255
502,0.014433938347835478
503,0.020514762795261172
504,0.02870531402594636
505,0.03954324026106903
506,0.053628586885788476
507,0.07160355784640524
508,0.09412110116010124
509,0.12180175491295109
510,0.15517946150437711
511,0.19463865014689807
512,0.24034665170370845
513,0.2921872206225142
514,0.34970231476112706
515,0.41205002559445225
516,0.4779863919318102
517,0.5458775937413696
518,0.613746676071313
519,0.6793556417901063
520,0.7403198061587979
521,0.7942472123261357
522,0.8388922431235747
523,0.8723099110287096
524,0.8929961444342192
525,0.9
526,0.8929961444342192
527,0.8723099110287096
528,0.8388922431235747
529,0.7942472123261357
530,0.7403198061587979
531,0.6793556417901063
532,0.613746676071313
533,0.5458775937413696
534,0.4779863919318102
535,0.41205002559445225
536,0.34970231476112706
537,0.2921872206225142
538,0.24034665170370842
539,0.19463865014689805
540,0.15517946150437703
541,0.12180175491295092
542,0.09412110116010076
543,0.07160355784640234
544,0.05362858688575933
545,0.03954324026075494
546,0.02870531402277288
547,0.020514762765937174
548,0.014433938101099903
549,0.009998094995538992
550,0.006818096544701875
551,0.0045773789648133265
552,0.0030250375227213536
553,0.0019662239318063396
554,0.001249214857024804
555,0.0007433480839549714
556,0.0002883168328213489
557,-0.0004361014145391512
558,-0.0022283465155819165
559,-0.007051574991144123
560,-0.019283188682435014
561,-0.04751921547560206
562,-0.10631790221495374
563,-0.21629184596040885
564,-0.40022963185831517
565,-0.6736565487613745
566,-1.0313599916219356
567,-1.4359680064024936
568,-1.817142058828443
569,-2.086257615620276
570,-2.1613927729398226
571,-1.9874000103159901
572,-1.535577627489659
573,-0.7819296838421413
574,0.31464527810808196
575,1.8004789517668371
576,3.6633251082401452
577,5.74266390289226
578,7.684731336075821
579,9.011796895845738
580,9.306956870596583
581,8.42088714513906
582,6.568159073774161
583,4.2440739800889595
584,2.012632947334595
585,0.29347011874912465
586,-0.7449434211024257
587,-1.1632115483750733
588,-1.1511498860556295
589,-0.9204576153543047
590,-0.6350366490201083
591,-0.3882018434917168
592,-0.2129464225656558
593,-0.10549700532213853
594,-0.047361059488714566
595,-0.019297164379063786
596,-0.007135105056500507
597,-0.0023827628040026826
598,-0.0006987834555393846
599,-0.00014770602546949164
600,3.297374902401254e-05
601,0.00011219403091782364
602,0.00017756901483820508
603,0.00025882956171831403
604,0.00037071659612960027
605,0.000526542542216609
606,0.0007425606643492965
607,0.0010399338997822923
608,0.001446314333220554
609,0.001997577440594325
610,0.002739861551187107
611,0.003731965983939525
612,0.005048133149545434
613,0.006781222466366704
614,0.009046263820142812
615,0.011984352432365586
616,0.015766814616139234
617,0.02059953497649817
618,0.02672729073372831
619,0.034437889268550875
620,0.04406585274088434
621,0.05599534160132156
622,0.07066196073919784
623,0.0885530524321056
624,0.11020605435582081
625,0.13620449423256228
626,0.16717121079493003
627,0.20375843871124358
628,0.2466344770265047
629,0.2964667789808685
630,0.35390145603002815
631,0.41953937803349783
632,0.4939092692915661
633,0.5774384374628712
634,0.6704220171726488
635,0.7729918472096164
636,0.8850863122787874
637,1.006422648810882
638,1.1364733209283868
639,1.274448100572279
640,1.4192834214920025
641,1.56964041160911
642,1.7239127396969451
643,1.880245045109162
644,2.0365622659127305
645,2.1906096613589194
646,2.340002766165922
647,2.482285949042104
648,2.6149977120991266
649,2.7357403980122452
650,2.8422516027692892
651,2.932474353610973
652,3.0046230268766667
653,3.0572420619061402
654,3.0892547768081444
655,3.1
656,3.0892547768081444
657,3.0572420619061402
658,3.0046230268766667
659,2.932474353610973
660,2.8422516027692892
661,2.7357403980122452
662,2.6149977120991266
663,2.482285949042104
664,2.340002766165922
665,2.1906096613589194
666,2.0365622659127305
667,1.880245045109162
668,1.7239127396969451
669,1.56964041160911
670,1.4192834214920025
671,1.274448100572279
672,1.1364733209283868
673,1.006422648810882
674,0.8850863122787874
675,0.7729918472096164
676,0.6704220171726488
677,0.5774384374628712
678,0.4939092692915661
679,0.41953937803349783
680,0.35390145603002815
681,0.2964667789808685
682,0.2466344770265047
683,0.20375843871124358
684,0.16717121079493003
685,0.13620449423256228
686,0.11020605435582081
687,0.0885530524321056
688,0.07066196073919784
689,0.05599534160132156
690,0.04406585274088434
691,0.034437889268550875
692,0.02672729073372831
693,0.02059953497649817
694,0.015766814616139234
695,0.011984352432365586
696,0.009046263820142824
697,0.006781222466366871
698,0.0050481331495477
699,0.003731965983967386
700,0.002739861551498618
701,0.0019975774437626607
702,0.0014463143625343523
703,0.0010399341464977744
704,0.0007425625532278813
705,0.0005265556973404066
706,0.0003707999391012473
707,0.0002593098764123455
708,0.00018008706839354416
709,0.00012420242191964624
710,8.506710769420433e-05
711,5.7859854263312964e-05
712,3.9082026079592515e-05
713,2.6215664584601512e-05
714,1.746339762238852e-05
715,1.1552625382618469e-05
716,7.589562619852005e-06
717,4.951502907674951e-06
718,3.208056578118522e-06
719,2.06411266326943e-06
720,1.3189170341058003e-06
721,8.369842760824628e-07
722,5.27614071309315e-07
723,3.3060875649158246e-07
724,2.0643026413257258e-07
725,1.2953225997469612e-07
726,8.399549442306205e-08
727,6.091991897885124e-08
728,5.732869874682923e-08
729,7.666951967241486e-08
730,1.314287857347294e-07
731,2.49006345439318e-07
732,4.829808149394976e-07
733,9.334431816867155e-07
734,1.7824921556323765e-06
735,3.3546802806159495e-06
736,6.2177071790326545e-06
737,1.1346619457070077e-05
738,2.0385905603486748e-05
739,3.605883863543554e-05
740,6.279265894942698e-05
741,0.00010765161702199814
742,0.0001816964809961041
743,0.00030191637162352465
744,0.0004939022136105626
745,0.0007954436781331354
746,0.0012612234780058295
747,0.001968742006899053
748,0.0030255178394201603
749,0.004577462308058266
750,0.006818109699910082
751,0.009998096884457255
752,0.014433938347835478
753,0.020514762795261172
754,0.02870531402594636
755,0.03954324026106903
756,0.053628586885788476
757,0.07160355784640524
758,0.09412110116010124
759,0.12180175491295109
760,0.15517946150437711
761,0.19463865014689807
762,0.24034665170370845
763,0.2921872206225142
764,0.34970231476112706
765,0.41205002559445225
766,0.4779863919318102
767,0.5458775937413696
768,0.613746676071313
769,0.6793556417901063
770,0.7403198061587979
771,0.7942472123261357
772,0.8388922431235747
773,0.8723099110287096
774,0.8929961444342192
775,0.9
776,0.8929961444342192
777,0.8723099110287096
778,0.8388922431235747
779,0.7942472123261357
780,0.7403198061587979
781,0.6793556417901063
782,0.613746676071313
783,0.5458775937413696
784,0.4779863919318102
785,0.41205002559445225
786,0.34970231476112706
787,0.2921872206225142
788,0.24034665170370842
789,0.19463865014689805
790,0.15517946150437703
791,0.12180175491295092
792,0.09412110116010076
793,0.07160355784640234
794,0.05362858688575933
795,0.03954324026075494
796,0.02870531402277288
797,0.020514762765937174
798,0.014433938101099903
799,0.009998094995538992
800,0.006818096544701875
801,0.0045773789648133265
802,0.0030250375227213536
803,0.001966223931806339
804,0.0012492148570248049
805,0.0007433480839549672
806,0.00028831683282136384
807,-0.0004361014145392011
808,-0.0022283465155817648
809,-0.007051574991144536
810,-0.019283188682434005
811,-0.047519215475604316
812,-0.10631790221494924
813,-0.2162918459604167
814,-0.4002296318583026
815,-0.673656548761392
816,-1.0313599916219138
817,-1.4359680064025162
818,-1.8171420588284235
819,-2.086257615620286
820,-2.1613927729398204
821,-1.987400010315984
822,-1.535577627489645
823,-0.7819296838421133
824,0.3146452781081315
825,1.800478951766913
826,3.6633251082402443
827,5.742663902892615
828,7.684731336076093
829,9.011796895845883
830,9.306956870596531
831,8.420887145138881
832,6.568159073773896
833,4.24407398008894
834,2.012632947334584
835,0.29347011874912465
836,-0.7449434211024257
837,-1.1632115483750733
838,-1.1511498860556295
839,-0.9204576153543047
840,-0.6350366490201083
841,-0.3882018434917168
842,-0.2129464225656558
843,-0.10549700532213853
844,-0.047361059488714566
845,-0.019297164379063786
846,-0.007135105056500507
847,-0.0023827628040026826
848,-0.0006987834555393846
849,-0.00014770602546949164
850,3.297374902401254e-05
851,0.00011219403091782364
852,0.00017756901483820508
853,0.00025882956171831403
854,0.00037071659612960027
855,0.000526542542216609
856,0.0007425606643492965
857,0.0010399338997822923
858,0.001446314333220554
859,0.001997577440594325
860,0.002739861551187107
861,0.003731965983939525
862,0.005048133149545434
863,0.006781222466366704
864,0.009046263820142812
865,0.011984352432365586
866,0.015766814616139234
867,0.02059953497649817
868,0.02672729073372831
869,0.034437889268550875
870,0.04406585274088434
871,0.05599534160132156
872,0.07066196073919784
873,0.0885530524321056
874,0.11020605435582081
875,0.13620449423256228
876,0.16717121079493003
877,0.20375843871124358
878,0.2466344770265047
879,0.2964667789808685
880,0.35390145603002815
881,0.41953937803349783
882,0.4939092692915661
883,0.5774384374628712
884,0.6704220171726488
885,0.7729918472096164
886,0.8850863122787874
887,1.006422648810882
888,1.1364733209283868
889,1.274448100572279
890,1.4192834214920025
891,1.56964041160911
892,1.7239127396969451
893,1.880245045109162
894,2.0365622659127305
895,2.1906096613589194
896,2.340002766165922
897,2.482285949042104
898,2.6149977120991266
899,2.7357403980122452
900,2.8422516027692892
901,2.932474353610973
902,3.0046230268766667
903,3.0572420619061402
904,3.0892547768081444
905,3.1
906,3.0892547768081444
907,3.0572420619061402
908,3.0046230268766667
909,2.932474353610973
910,2.8422516027692892
911,2.7357403980122452
912,2.6149977120991266
913,2.482285949042104
914,2.340002766165922
915,2.1906096613589194
916,2.0365622659127305
917,1.880245045109162
918,1.7239127396969451
919,1.56964041160911
920,1.4192834214920025
921,1.274448100572279
922,1.1364733209283868
923,1.006422648810882
924,0.8850863122787874
925,0.7729918472096164
926,0.6704220171726488
927,0.5774384374628712
928,0.4939092692915661
929,0.41953937803349783
930,0.35390145603002815
931,0.2964667789808685
932,0.2466344770265047
933,0.20375843871124358
934,0.16717121079493003
935,0.13620449423256228
936,0.11020605435582081
937,0.0885530524321056
938,0.07066196073919784
939,0.05599534160132156
940,0.04406585274088434
941,0.034437889268550875
942,0.02672729073372831
943,0.02059953497649817
944,0.015766814616139234
945,0.011984352432365586
946,0.009046263820142824
947,0.006781222466366871
948,0.0050481331495477
949,0.003731965983967386
950,0.002739861551498618
951,0.0019975774437626607
952,0.0014463143625343523
953,0.0010399341464977744
954,0.0007425625532278535
955,0.0005265556973403861
956,0.00037079993910123276
957,0.00025930987641233544
958,0.00018008706839353682
959,0.00012420242191964117
960,8.506710769420433e-05
961,5.7859854263312964e-05
962,3.9082026079592515e-05
963,2.6215664584601512e-05
964,1.746339762238852e-05
965,1.1552625382618469e-05
966,7.589562619852005e-06
967,4.951502907674951e-06
968,3.208056578118522e-06
969,2.06411266326943e-06
970,1.3189170341058003e-06
971,8.369842760824628e-07
972,5.27614071309315e-07
973,3.3060875649158246e-07
974,2.0643026413257258e-07
975,1.2953225997469612e-07
976,8.399549442306205e-08
977,6.091991897885124e-08
978,5.732869874682923e-08
979,7.666951967241486e-08
980,1.314287857347294e-07
981,2.49006345439318e-07
982,4.829808149394976e-07
983,9.334431816867155e-07
984,1.7824921556323765e-06
985,3.3546802806159495e-06
986,6.2177071790326545e-06
987,1.1346619457070077e-05
988,2.0385905603486748e-05
989,3.605883863543554e-05
990,6.279265894942698e-05
991,0.00010765161702199814
992,0.0001816964809961041
993,0.00030191637162352465
994,0.0004939022136105626
995,0.0007954436781331354
996,0.0012612234780058295
997,0.001968742006899053
998,0.0030255178394201603
999,0.004577462308058266
1000,0.006818109699910082
1001,0.009998096884457672
1002,0.014433938347835478
1003,0.020514762795261956
1004,0.02870531402594636
1005,0.039543240261070395
1006,0.053628586885788476
1007,0.07160355784640746
1008,0.09412110116010124
1009,0.12180175491295453
1010,0.15517946150437711
1011,0.1946386501469028
1012,0.24034665170370845
1013,0.2921872206225203
1014,0.34970231476112706
1015,0.4120500255944594
1016,0.4779863919318102
1017,0.5458775937413772
1018,0.613746676071313
1019,0.6793556417901133
1020,0.7403198061587979
1021,0.7942472123261413
1022,0.8388922431235747
1023,0.8723099110287126
1024,0.8929961444342192
1025,0.9
1026,0.8929961444342176
1027,0.8723099110287096
1028,0.8388922431235704
1029,0.7942472123261357
1030,0.7403198061587914
1031,0.6793556417901063
1032,0.6137466760713054
1033,0.5458775937413696
1034,0.4779863919318027
1035,0.41205002559445225
1036,0.3497023147611204
1037,0.2921872206225142
1038,0.24034665170370303
1039,0.19463865014689805
1040,0.155179461504373
1041,0.12180175491295092
1042,0.09412110116009796
1043,0.07160355784640234
1044,0.05362858688575757
1045,0.03954324026075494
1046,0.028705314022771836
1047,0.020514762765937174
1048,0.014433938101099325
1049,0.009998094995538992
1050,0.006818096544701578
1051,0.0045773789648133265
1052,0.003025037522721211
1053,0.00196622393180634
1054,0.0012492148570247411
1055,0.0007433480839549836
1056,0.00028831683282133717
1057,-0.00043610141453899974
1058,-0.0022283465155817756
1059,-0.007051574991142884
1060,-0.01928318868243401
1061,-0.04751921547559532
1062,-0.10631790221494924
1063,-0.21629184596038503
1064,-0.4002296318583026
1065,-0.6736565487613213
1066,-1.0313599916219138
1067,-1.4359680064024256
1068,-1.8171420588284235
1069,-2.086257615620244
1070,-2.1613927729398204
1071,-1.98740001031604
1072,-1.535577627489645
1073,-0.7819296838422601
1074,0.3146452781081315
1075,1.8004789517666908
1076,3.6633251082402443
1077,5.742663902892367
1078,7.684731336076093
1079,9.011796895845782
1080,9.306956870596531
1081,8.420887145139156
1082,6.568159073774093
1083,4.244073980089165
1084,2.0126329473345623
1085,0.2934701187492783
1086,-0.7449434211024035
1087,-1.1632115483750165
1088,-1.1511498860555842
1089,-0.9204576153542924
1090,-0.635036649020073
1091,-0.38820184349171516
1092,-0.21294642256563995
1093,-0.10549700532213839
1094,-0.04736105948871005
1095,-0.01929716437906378
1096,-0.00713510505649968
1097,-0.0023827628040026826
1098,-0.0006987834555392832
1099,-0.00014770602546949164
1100,3.297374902402441e-05
1101,0.00011219403091782364
1102,0.0001775690148382129
1103,0.00025882956171831403
1104,0.00037071659612961485
1105,0.000526542542216609
1106,0.0007425606643493242
1107,0.0010399338997822923
1108,0.0014463143332206067
1109,0.001997577440594325
1110,0.002739861551187202
1111,0.003731965983939525
1112,0.0050481331495456
1113,0.006781222466366704
1114,0.009046263820143102
1115,0.011984352432365586
1116,0.015766814616139692
1117,0.02059953497649817
1118,0.02672729073372907
1119,0.034437889268550875
1120,0.044065852740885515
1121,0.05599534160132156
1122,0.07066196073919959
1123,0.0885530524321056
1124,0.11020605435582341
1125,0.13620449423256228
1126,0.16717121079493374
1127,0.20375843871124358
1128,0.24663447702650987
1129,0.2964667789808685
1130,0.35390145603003503
1131,0.41953937803349783
1132,0.4939092692915747
1133,0.5774384374628712
1134,0.6704220171726597
1135,0.7729918472096164
1136,0.8850863122788005
1137,1.006422648810882
1138,1.136473320928402
1139,1.274448100572279
1140,1.4192834214920187
1141,1.56964041160911
1142,1.7239127396969625
1143,1.880245045109162
1144,2.036562265912748
1145,2.1906096613589194
1146,2.340002766165938
1147,2.482285949042104
1148,2.6149977120991403
1149,2.7357403980122452
1150,2.8422516027693003
1151,2.932474353610973
1152,3.0046230268766734
1153,3.0572420619061402
1154,3.0892547768081418
1155,3.1
1156,3.0892547768081466
1157,3.0572420619061402
1158,3.0046230268766734
1159,2.932474353610973
1160,2.8422516027693003
1161,2.7357403980122452
1162,2.6149977120991403
1163,2.482285949042104
1164,2.340002766165938
1165,2.1906096613589194
1166,2.036562265912748
1167,1.880245045109162
1168,1.7239127396969625
1169,1.56964041160911
1170,1.4192834214920187
1171,1.274448100572279
1172,1.136473320928402
1173,1.006422648810882
1174,0.8850863122788005
1175,0.7729918472096164
1176,0.6704220171726597
1177,0.5774384374628712
1178,0.4939092692915747
1179,0.41953937803349783
1180,0.35390145603003503
1181,0.2964667789808685
1182,0.24663447702650987
1183,0.20375843871124358
1184,0.16717121079493374
1185,0.13620449423256228
1186,0.11020605435582341
1187,0.0885530524321056
1188,0.07066196073919959
1189,0.05599534160132156
1190,0.044065852740885515
1191,0.034437889268550875
1192,0.02672729073372907
1193,0.02059953497649817
1194,0.015766814616139692
1195,0.011984352432365586
1196,0.009046263820143114
1197,0.006781222466366871
1198,0.005048133149547866
1199,0.003731965983967386
1200,0.002739861551498713
1201,0.0019975774437626607
1202,0.001446314362534405
1203,0.0010399341464977744
1204,0.0007425625532278813
1205,0.0005265556973403861
1206,0.0003707999391012473
1207,0.00025930987641233544
1208,0.00018008706839354416
1209,0.00012420242191964117
1210,8.506710769420433e-05
1211,5.785985426331049e-05
